291,V,33,91,87,,'2022-05-07 15:30:00',-1,-1,-1,-1,-1
292,V,33,112,80,,'2022-05-07 15:30:00',-1,-1,-1,-1,-1
293,V,33,115,7,,'2022-05-07 15:30:00',-1,-1,-1,-1,-1
294,V,33,54,81,,'2022-05-07 15:30:00',-1,-1,-1,-1,-1
295,V,33,175,6,,'2022-05-07 15:30:00',-1,-1,-1,-1,-1
296,V,33,65,131,,'2022-05-07 15:30:00',-1,-1,-1,-1,-1
297,V,33,1635,95,,'2022-05-07 15:30:00',-1,-1,-1,-1,-1
298,V,34,83,1635,,'2022-05-14 15:30:00',-1,-1,-1,-1,-1
299,V,34,95,115,,'2022-05-14 15:30:00',-1,-1,-1,-1,-1
300,V,34,6,112,,'2022-05-14 15:30:00',-1,-1,-1,-1,-1
301,V,34,7,54,,'2022-05-14 15:30:00',-1,-1,-1,-1,-1
302,V,34,87,175,,'2022-05-14 15:30:00',-1,-1,-1,-1,-1
303,V,34,81,91,,'2022-05-14 15:30:00',-1,-1,-1,-1,-1
304,V,34,16,65,,'2022-05-14 15:30:00',-1,-1,-1,-1,-1
305,V,34,80,129,,'2022-05-14 15:30:00',-1,-1,-1,-1,-1
306,V,34,131,40,,'2022-05-14 15:30:00',-1,-1,-1,-1,-1
